RevisionColumn,Age10_LFS,NUTS,GenderID,periods,Units,ValueColumn
"r_2","0","BG","1","2011Q3","perc","59"
"r_2","0","BG","2","2011Q3","perc","47.7"
"r_2","0","BG31","0","2011Q3","perc","45.6"
"r_2","0","BG31","1","2011Q3","perc","51.4"
"r_2","0","BG31","2","2011Q3","perc","40.2"
"r_2","0","BG32","0","2011Q3","perc","49.3"
"r_2","0","BG32","1","2011Q3","perc","54.8"
"r_2","0","BG32","2","2011Q3","perc","44.1"
"r_2","0","BG33","0","2011Q3","perc","55"
"r_2","0","BG33","1","2011Q3","perc","62.4"
"r_2","0","BG33","2","2011Q3","perc","48"
"r_2","0","BG34","0","2011Q3","perc","53.3"
"r_2","0","BG34","1","2011Q3","perc","59.1"
"r_2","0","BG34","2","2011Q3","perc","47.8"
"r_2","0","BG41","0","2011Q3","perc","58"
"r_2","0","BG41","1","2011Q3","perc","63"
"r_2","0","BG41","2","2011Q3","perc","53.4"
"r_2","0","BG42","0","2011Q3","perc","51.5"
"r_2","0","BG42","1","2011Q3","perc","57.7"
"r_2","0","BG42","2","2011Q3","perc","45.6"
"r_2","15 - 64_gr","BG","0","2011Q3","perc","66.7"
"r_2","15 - 64_gr","BG","1","2011Q3","perc","70.8"
"r_2","15 - 64_gr","BG","2","2011Q3","perc","62.6"
"r_2","15 - 64_gr","BG31","0","2011Q3","perc","61.3"
"r_2","15 - 64_gr","BG31","1","2011Q3","perc","65.2"
"r_2","15 - 64_gr","BG31","2","2011Q3","perc","57.2"
"r_2","15 - 64_gr","BG32","0","2011Q3","perc","63.2"
"r_2","15 - 64_gr","BG32","1","2011Q3","perc","67.1"
"r_2","15 - 64_gr","BG32","2","2011Q3","perc","59.3"
"r_2","15 - 64_gr","BG33","0","2011Q3","perc","67.9"
"r_2","15 - 64_gr","BG33","1","2011Q3","perc","74.2"
"r_2","15 - 64_gr","BG33","2","2011Q3","perc","61.5"
"r_2","15 - 64_gr","BG34","0","2011Q3","perc","66.6"
"r_2","15 - 64_gr","BG34","1","2011Q3","perc","70.9"
"r_2","15 - 64_gr","BG34","2","2011Q3","perc","62.3"
"r_2","15 - 64_gr","BG41","0","2011Q3","perc","70.9"
"r_2","15 - 64_gr","BG41","1","2011Q3","perc","73.9"
"r_2","15 - 64_gr","BG41","2","2011Q3","perc","68"
"r_2","15 - 64_gr","BG42","0","2011Q3","perc","64.7"
"r_2","15 - 64_gr","BG42","1","2011Q3","perc","69.3"
"r_2","15 - 64_gr","BG42","2","2011Q3","perc","60"
"r_2","0","BG","0","2011Q4","perc","52.8"
"r_2","0","BG","1","2011Q4","perc","58.2"
"r_2","0","BG","2","2011Q4","perc","47.7"
"r_2","0","BG31","0","2011Q4","perc","46.6"
"r_2","0","BG31","1","2011Q4","perc","52.2"
"r_2","0","BG31","2","2011Q4","perc","41.3"
"r_2","0","BG32","0","2011Q4","perc","48.4"
"r_2","0","BG32","1","2011Q4","perc","52.9"
"r_2","0","BG32","2","2011Q4","perc","44.2"
"r_2","0","BG33","0","2011Q4","perc","54.7"
"r_2","0","BG33","1","2011Q4","perc","61.6"
"r_2","0","BG33","2","2011Q4","perc","48.2"
"r_2","0","BG34","0","2011Q4","perc","53"
"r_2","0","BG34","1","2011Q4","perc","57.8"
"r_2","0","BG34","2","2011Q4","perc","48.4"
"r_2","0","BG41","0","2011Q4","perc","56.6"
"r_2","0","BG41","1","2011Q4","perc","62.1"
"r_2","0","BG41","2","2011Q4","perc","51.5"
"r_2","0","BG42","0","2011Q4","perc","52"
"r_2","0","BG42","1","2011Q4","perc","57.3"
"r_2","0","BG42","2","2011Q4","perc","47"
"r_2","15 - 64_gr","BG","0","2011Q4","perc","66.2"
"r_2","15 - 64_gr","BG","1","2011Q4","perc","69.9"
"r_2","15 - 64_gr","BG","2","2011Q4","perc","62.5"
"r_2","15 - 64_gr","BG31","0","2011Q4","perc","62.7"
"r_2","15 - 64_gr","BG31","1","2011Q4","perc","66.6"
"r_2","15 - 64_gr","BG31","2","2011Q4","perc","58.7"
"r_2","15 - 64_gr","BG32","0","2011Q4","perc","62.1"
"r_2","15 - 64_gr","BG32","1","2011Q4","perc","64.5"
"r_2","15 - 64_gr","BG32","2","2011Q4","perc","59.6"
"r_2","15 - 64_gr","BG33","0","2011Q4","perc","67.4"
"r_2","15 - 64_gr","BG33","1","2011Q4","perc","72.9"
"r_2","15 - 64_gr","BG33","2","2011Q4","perc","61.8"
"r_2","15 - 64_gr","BG34","0","2011Q4","perc","66"
"r_2","15 - 64_gr","BG34","1","2011Q4","perc","69"
"r_2","15 - 64_gr","BG34","2","2011Q4","perc","62.9"
"r_2","15 - 64_gr","BG41","0","2011Q4","perc","69.2"
"r_2","15 - 64_gr","BG41","1","2011Q4","perc","72.9"
"r_2","15 - 64_gr","BG41","2","2011Q4","perc","65.6"
"r_2","15 - 64_gr","BG42","0","2011Q4","perc","65.5"
"r_2","15 - 64_gr","BG42","1","2011Q4","perc","69"
"r_2","15 - 64_gr","BG42","2","2011Q4","perc","61.9"
"r_2","0","BG","0","2012Q1","perc","51.8"
"r_2","0","BG","1","2012Q1","perc","57.3"
"r_2","0","BG","2","2012Q1","perc","46.7"
"r_2","0","BG31","0","2012Q1","perc","45.4"
"r_2","0","BG31","1","2012Q1","perc","49.7"
"r_2","0","BG31","2","2012Q1","perc","41.3"
"r_2","0","BG32","0","2012Q1","perc","47.7"
"r_2","0","BG32","1","2012Q1","perc","53.8"
"r_2","0","BG32","2","2012Q1","perc","42"
"r_2","0","BG33","0","2012Q1","perc","53.5"
"r_2","0","BG33","1","2012Q1","perc","60.2"
"r_2","0","BG33","2","2012Q1","perc","47.1"
"r_2","0","BG34","0","2012Q1","perc","50.8"
"r_2","0","BG34","1","2012Q1","perc","56.2"
"r_2","0","BG34","2","2012Q1","perc","45.7"
"r_2","0","BG41","0","2012Q1","perc","57"
"r_2","0","BG41","1","2012Q1","perc","62.8"
"r_2","0","BG41","2","2012Q1","perc","51.6"
"r_2","0","BG42","0","2012Q1","perc","50"
"r_2","0","BG42","1","2012Q1","perc","54.6"
"r_2","0","BG42","2","2012Q1","perc","45.8"
"r_2","15 - 64_gr","BG","0","2012Q1","perc","65.4"
"r_2","15 - 64_gr","BG","1","2012Q1","perc","69.1"
"r_2","15 - 64_gr","BG","2","2012Q1","perc","61.6"
"r_2","15 - 64_gr","BG31","0","2012Q1","perc","61.4"
"r_2","15 - 64_gr","BG31","1","2012Q1","perc","63.7"
"r_2","15 - 64_gr","BG31","2","2012Q1","perc","59"
"r_2","15 - 64_gr","BG32","0","2012Q1","perc","61.6"
"r_2","15 - 64_gr","BG32","1","2012Q1","perc","66.1"
"r_2","15 - 64_gr","BG32","2","2012Q1","perc","57"
"r_2","15 - 64_gr","BG33","0","2012Q1","perc","66"
"r_2","15 - 64_gr","BG33","1","2012Q1","perc","71.4"
"r_2","15 - 64_gr","BG33","2","2012Q1","perc","60.5"
"r_2","15 - 64_gr","BG34","0","2012Q1","perc","63.6"
"r_2","15 - 64_gr","BG34","1","2012Q1","perc","67.3"
"r_2","15 - 64_gr","BG34","2","2012Q1","perc","59.9"
"r_2","15 - 64_gr","BG41","0","2012Q1","perc","70.2"
"r_2","15 - 64_gr","BG41","1","2012Q1","perc","74.3"
"r_2","15 - 64_gr","BG41","2","2012Q1","perc","66.1"
"r_2","15 - 64_gr","BG42","0","2012Q1","perc","63.4"
"r_2","15 - 64_gr","BG42","1","2012Q1","perc","66.1"
"r_2","15 - 64_gr","BG42","2","2012Q1","perc","60.7"
"r_2","0","BG","0","2012Q2","perc","52.7"
"r_2","0","BG","1","2012Q2","perc","58.3"
"r_2","0","BG","2","2012Q2","perc","47.5"
"r_2","0","BG31","0","2012Q2","perc","43.2"
"r_2","0","BG31","1","2012Q2","perc","47.7"
"r_2","0","BG31","2","2012Q2","perc","38.8"
"r_2","0","BG32","0","2012Q2","perc","50.4"
"r_2","0","BG32","1","2012Q2","perc","55.7"
"r_2","0","BG32","2","2012Q2","perc","45.5"
"r_2","0","BG33","0","2012Q2","perc","54.3"
"r_2","0","BG33","1","2012Q2","perc","61.2"
"r_2","0","BG33","2","2012Q2","perc","47.7"
"r_2","0","BG34","0","2012Q2","perc","52.8"
"r_2","0","BG34","1","2012Q2","perc","58.8"
"r_2","0","BG34","2","2012Q2","perc","47.2"
"r_2","0","BG41","0","2012Q2","perc","57.5"
"r_2","0","BG41","1","2012Q2","perc","63.1"
"r_2","0","BG41","2","2012Q2","perc","52.3"
"r_2","0","BG42","0","2012Q2","perc","51.5"
"r_2","0","BG42","1","2012Q2","perc","56.8"
"r_2","0","BG42","2","2012Q2","perc","46.6"
"r_2","15 - 64_gr","BG","0","2012Q2","perc","66.6"
"r_2","15 - 64_gr","BG","1","2012Q2","perc","70.5"
"r_2","15 - 64_gr","BG","2","2012Q2","perc","62.7"
"r_2","15 - 64_gr","BG31","0","2012Q2","perc","58.5"
"r_2","15 - 64_gr","BG31","1","2012Q2","perc","61.3"
"r_2","15 - 64_gr","BG31","2","2012Q2","perc","55.5"
"r_2","15 - 64_gr","BG32","0","2012Q2","perc","65.2"
"r_2","15 - 64_gr","BG32","1","2012Q2","perc","68.7"
"r_2","15 - 64_gr","BG32","2","2012Q2","perc","61.6"
"r_2","15 - 64_gr","BG33","0","2012Q2","perc","67.5"
"r_2","15 - 64_gr","BG33","1","2012Q2","perc","73.1"
"r_2","15 - 64_gr","BG33","2","2012Q2","perc","61.8"
"r_2","15 - 64_gr","BG34","0","2012Q2","perc","66.3"
"r_2","15 - 64_gr","BG34","1","2012Q2","perc","70.6"
"r_2","15 - 64_gr","BG34","2","2012Q2","perc","62"
"r_2","15 - 64_gr","BG41","0","2012Q2","perc","70.7"
"r_2","15 - 64_gr","BG41","1","2012Q2","perc","74.6"
"r_2","15 - 64_gr","BG41","2","2012Q2","perc","66.9"
"r_2","15 - 64_gr","BG42","0","2012Q2","perc","65.3"
"r_2","15 - 64_gr","BG42","1","2012Q2","perc","68.9"
"r_2","15 - 64_gr","BG42","2","2012Q2","perc","61.6"
"r_2","0","BG","0","2012Q3","perc","54.2"
"r_2","0","BG","1","2012Q3","perc","59.9"
"r_2","0","BG","2","2012Q3","perc","48.9"
"r_2","0","BG31","0","2012Q3","perc","45"
"r_2","0","BG31","1","2012Q3","perc","50.6"
"r_2","0","BG31","2","2012Q3","perc","39.7"
"r_2","0","BG32","0","2012Q3","perc","52.4"
"r_2","0","BG32","1","2012Q3","perc","59.3"
"r_2","0","BG32","2","2012Q3","perc","46"
"r_2","0","BG33","0","2012Q3","perc","55.6"
"r_2","0","BG33","1","2012Q3","perc","62"
"r_2","0","BG33","2","2012Q3","perc","49.6"
"r_2","0","BG34","0","2012Q3","perc","55"
"r_2","0","BG34","1","2012Q3","perc","60.7"
"r_2","0","BG34","2","2012Q3","perc","49.8"
"r_2","0","BG41","0","2012Q3","perc","58"
"r_2","0","BG41","1","2012Q3","perc","63.1"
"r_2","0","BG41","2","2012Q3","perc","53.2"
"r_2","0","BG42","0","2012Q3","perc","53.4"
"r_2","0","BG42","1","2012Q3","perc","59"
"r_2","0","BG42","2","2012Q3","perc","48.3"
"r_2","15 - 64_gr","BG","0","2012Q3","perc","68.6"
"r_2","15 - 64_gr","BG","1","2012Q3","perc","72.5"
"r_2","15 - 64_gr","BG","2","2012Q3","perc","64.6"
"r_2","15 - 64_gr","BG31","0","2012Q3","perc","61"
"r_2","15 - 64_gr","BG31","1","2012Q3","perc","64.9"
"r_2","15 - 64_gr","BG31","2","2012Q3","perc","56.9"
"r_2","15 - 64_gr","BG32","0","2012Q3","perc","68.1"
"r_2","15 - 64_gr","BG32","1","2012Q3","perc","73.2"
"r_2","15 - 64_gr","BG32","2","2012Q3","perc","62.9"
"r_2","15 - 64_gr","BG33","0","2012Q3","perc","69.2"
"r_2","15 - 64_gr","BG33","1","2012Q3","perc","74"
"r_2","15 - 64_gr","BG33","2","2012Q3","perc","64.2"
"r_2","15 - 64_gr","BG34","0","2012Q3","perc","69.1"
"r_2","15 - 64_gr","BG34","1","2012Q3","perc","72.8"
"r_2","15 - 64_gr","BG34","2","2012Q3","perc","65.3"
"r_2","15 - 64_gr","BG41","0","2012Q3","perc","71.4"
"r_2","15 - 64_gr","BG41","1","2012Q3","perc","74.8"
"r_2","15 - 64_gr","BG41","2","2012Q3","perc","68.1"
"r_2","15 - 64_gr","BG42","0","2012Q3","perc","67.8"
"r_2","15 - 64_gr","BG42","1","2012Q3","perc","71.5"
"r_2","15 - 64_gr","BG42","2","2012Q3","perc","64"
"r_2","0","BG","0","2012Q4","perc","53.6"
"r_2","0","BG","1","2012Q4","perc","59.4"
"r_2","0","BG","2","2012Q4","perc","48.2"
"r_2","0","BG31","0","2012Q4","perc","46.9"
"r_2","0","BG31","1","2012Q4","perc","52.6"
"r_2","0","BG31","2","2012Q4","perc","41.6"
"r_2","0","BG32","0","2012Q4","perc","49.7"
"r_2","0","BG32","1","2012Q4","perc","57"
"r_2","0","BG32","2","2012Q4","perc","42.9"
"r_2","0","BG33","0","2012Q4","perc","53.9"
"r_2","0","BG33","1","2012Q4","perc","60.7"
"r_2","0","BG33","2","2012Q4","perc","47.4"
"r_2","0","BG34","0","2012Q4","perc","53.1"
"r_2","0","BG34","1","2012Q4","perc","59.3"
"r_2","0","BG34","2","2012Q4","perc","47.4"
"r_2","0","BG41","0","2012Q4","perc","58"
"r_2","0","BG41","1","2012Q4","perc","63"
"r_2","0","BG41","2","2012Q4","perc","53.4"
"r_2","0","BG42","0","2012Q4","perc","53.3"
"r_2","0","BG42","1","2012Q4","perc","58.6"
"r_2","0","BG42","2","2012Q4","perc","48.4"
"r_2","15 - 64_gr","BG","0","2012Q4","perc","67.9"
"r_2","15 - 64_gr","BG","1","2012Q4","perc","71.8"
"r_2","15 - 64_gr","BG","2","2012Q4","perc","63.8"
"r_2","15 - 64_gr","BG31","0","2012Q4","perc","63.7"
"r_2","15 - 64_gr","BG31","1","2012Q4","perc","67.4"
"r_2","15 - 64_gr","BG31","2","2012Q4","perc","59.8"
"r_2","15 - 64_gr","BG32","0","2012Q4","perc","64.4"
"r_2","15 - 64_gr","BG32","1","2012Q4","perc","70"
"r_2","15 - 64_gr","BG32","2","2012Q4","perc","58.7"
"r_2","15 - 64_gr","BG33","0","2012Q4","perc","66.9"
"r_2","15 - 64_gr","BG33","1","2012Q4","perc","72.3"
"r_2","15 - 64_gr","BG33","2","2012Q4","perc","61.5"
"r_2","15 - 64_gr","BG34","0","2012Q4","perc","66.9"
"r_2","15 - 64_gr","BG34","1","2012Q4","perc","71.5"
"r_2","15 - 64_gr","BG34","2","2012Q4","perc","62.2"
"r_2","15 - 64_gr","BG41","0","2012Q4","perc","71.5"
"r_2","15 - 64_gr","BG41","1","2012Q4","perc","74.6"
"r_2","15 - 64_gr","BG41","2","2012Q4","perc","68.4"
"r_2","15 - 64_gr","BG42","0","2012Q4","perc","67.8"
"r_2","15 - 64_gr","BG42","1","2012Q4","perc","71.2"
"r_2","15 - 64_gr","BG42","2","2012Q4","perc","64.4"
"r_2","0","BG","0","2013Q1","perc","52.8"
"r_2","0","BG","1","2013Q1","perc","58.5"
"r_2","0","BG","2","2013Q1","perc","47.6"
"r_2","0","BG31","0","2013Q1","perc","45.4"
"r_2","0","BG31","1","2013Q1","perc","50.9"
"r_2","0","BG31","2","2013Q1","perc","40.3"
"r_2","0","BG32","0","2013Q1","perc","49.2"
"r_2","0","BG32","1","2013Q1","perc","55.1"
"r_2","0","BG32","2","2013Q1","perc","43.8"
"r_2","0","BG33","0","2013Q1","perc","52.6"
"r_2","0","BG33","1","2013Q1","perc","58.6"
"r_2","0","BG33","2","2013Q1","perc","46.9"
"r_2","0","BG34","0","2013Q1","perc","50.7"
"r_2","0","BG34","1","2013Q1","perc","56.5"
"r_2","0","BG34","2","2013Q1","perc","45.3"
"r_2","0","BG41","0","2013Q1","perc","58.4"
"r_2","0","BG41","1","2013Q1","perc","64.3"
"r_2","0","BG41","2","2013Q1","perc","53.1"
"r_2","0","BG42","0","2013Q1","perc","52.7"
"r_2","0","BG42","1","2013Q1","perc","57.9"
"r_2","0","BG42","2","2013Q1","perc","47.8"
"r_2","15 - 64_gr","BG","0","2013Q1","perc","67"
"r_2","15 - 64_gr","BG","1","2013Q1","perc","70.9"
"r_2","15 - 64_gr","BG","2","2013Q1","perc","63"
"r_2","15 - 64_gr","BG31","0","2013Q1","perc","61.8"
"r_2","15 - 64_gr","BG31","1","2013Q1","perc","65.5"
"r_2","15 - 64_gr","BG31","2","2013Q1","perc","57.9"
"r_2","15 - 64_gr","BG32","0","2013Q1","perc","63.7"
"r_2","15 - 64_gr","BG32","1","2013Q1","perc","67.7"
"r_2","15 - 64_gr","BG32","2","2013Q1","perc","59.7"
"r_2","15 - 64_gr","BG33","0","2013Q1","perc","65.4"
"r_2","15 - 64_gr","BG33","1","2013Q1","perc","69.9"
"r_2","15 - 64_gr","BG33","2","2013Q1","perc","60.8"
"r_2","15 - 64_gr","BG34","0","2013Q1","perc","64.1"
"r_2","15 - 64_gr","BG34","1","2013Q1","perc","68.5"
"r_2","15 - 64_gr","BG34","2","2013Q1","perc","59.6"
"r_2","15 - 64_gr","BG41","0","2013Q1","perc","72.1"
"r_2","15 - 64_gr","BG41","1","2013Q1","perc","76.1"
"r_2","15 - 64_gr","BG41","2","2013Q1","perc","68.1"
"r_2","15 - 64_gr","BG42","0","2013Q1","perc","67.1"
"r_2","15 - 64_gr","BG42","1","2013Q1","perc","70.3"
"r_2","15 - 64_gr","BG42","2","2013Q1","perc","63.8"
"r_2","0","BG","0","2013Q2","perc","53.9"
"r_2","0","BG","1","2013Q2","perc","59.4"
"r_2","0","BG","2","2013Q2","perc","48.8"
"r_2","0","BG31","0","2013Q2","perc","45.1"
"r_2","0","BG31","1","2013Q2","perc","49.9"
"r_2","0","BG31","2","2013Q2","perc","40.7"
"r_2","0","BG32","0","2013Q2","perc","50.6"
"r_2","0","BG32","1","2013Q2","perc","55.8"
"r_2","0","BG32","2","2013Q2","perc","45.7"
"r_2","0","BG33","0","2013Q2","perc","55.8"
"r_2","0","BG33","1","2013Q2","perc","62.7"
"r_2","0","BG33","2","2013Q2","perc","49.3"
"r_2","0","BG34","0","2013Q2","perc","53.3"
"r_2","0","BG34","1","2013Q2","perc","59.1"
"r_2","0","BG34","2","2013Q2","perc","47.9"
"r_2","0","BG41","0","2013Q2","perc","58.3"
"r_2","0","BG41","1","2013Q2","perc","63.4"
"r_2","0","BG41","2","2013Q2","perc","53.6"
"r_2","0","BG42","0","2013Q2","perc","53.8"
"r_2","0","BG42","1","2013Q2","perc","59.3"
"r_2","0","BG42","2","2013Q2","perc","48.6"
"r_2","15 - 64_gr","BG","0","2013Q2","perc","68.4"
"r_2","15 - 64_gr","BG","1","2013Q2","perc","71.9"
"r_2","15 - 64_gr","BG","2","2013Q2","perc","64.7"
"r_2","15 - 64_gr","BG31","0","2013Q2","perc","61.5"
"r_2","15 - 64_gr","BG31","1","2013Q2","perc","64.3"
"r_2","15 - 64_gr","BG31","2","2013Q2","perc","58.4"
"r_2","15 - 64_gr","BG32","0","2013Q2","perc","65.7"
"r_2","15 - 64_gr","BG32","1","2013Q2","perc","69.1"
"r_2","15 - 64_gr","BG32","2","2013Q2","perc","62.3"
"r_2","15 - 64_gr","BG33","0","2013Q2","perc","69.3"
"r_2","15 - 64_gr","BG33","1","2013Q2","perc","74.5"
"r_2","15 - 64_gr","BG33","2","2013Q2","perc","64"
"r_2","15 - 64_gr","BG34","0","2013Q2","perc","67.2"
"r_2","15 - 64_gr","BG34","1","2013Q2","perc","71.1"
"r_2","15 - 64_gr","BG34","2","2013Q2","perc","63.3"
"r_2","15 - 64_gr","BG41","0","2013Q2","perc","72"
"r_2","15 - 64_gr","BG41","1","2013Q2","perc","75.1"
"r_2","15 - 64_gr","BG41","2","2013Q2","perc","68.9"
"r_2","15 - 64_gr","BG42","0","2013Q2","perc","68.2"
"r_2","15 - 64_gr","BG42","1","2013Q2","perc","71.8"
"r_2","15 - 64_gr","BG42","2","2013Q2","perc","64.6"
"r_2","0","BG","0","2013Q3","perc","54.8"
"r_2","0","BG","1","2013Q3","perc","60.6"
"r_2","0","BG","2","2013Q3","perc","49.5"
"r_2","0","BG31","0","2013Q3","perc","48"
"r_2","0","BG31","1","2013Q3","perc","52.5"
"r_2","0","BG31","2","2013Q3","perc","43.7"
"r_2","0","BG32","0","2013Q3","perc","52.2"
"r_2","0","BG32","1","2013Q3","perc","59.5"
"r_2","0","BG32","2","2013Q3","perc","45.4"
"r_2","0","BG33","0","2013Q3","perc","56.2"
"r_2","0","BG33","1","2013Q3","perc","62.8"
"r_2","0","BG33","2","2013Q3","perc","50"
"r_2","0","BG34","0","2013Q3","perc","53.2"
"r_2","0","BG34","1","2013Q3","perc","59.6"
"r_2","0","BG34","2","2013Q3","perc","47.1"
"r_2","0","BG41","0","2013Q3","perc","58.5"
"r_2","0","BG41","1","2013Q3","perc","64"
"r_2","0","BG41","2","2013Q3","perc","53.5"
"r_2","0","BG42","0","2013Q3","perc","55"
"r_2","0","BG42","1","2013Q3","perc","60.1"
"r_2","0","BG42","2","2013Q3","perc","50.3"
"r_2","15 - 64_gr","BG","0","2013Q3","perc","69.6"
"r_2","15 - 64_gr","BG","1","2013Q3","perc","73.3"
"r_2","15 - 64_gr","BG","2","2013Q3","perc","65.8"
"r_2","15 - 64_gr","BG31","0","2013Q3","perc","65.1"
"r_2","15 - 64_gr","BG31","1","2013Q3","perc","67.3"
"r_2","15 - 64_gr","BG31","2","2013Q3","perc","62.8"
"r_2","15 - 64_gr","BG32","0","2013Q3","perc","67.9"
"r_2","15 - 64_gr","BG32","1","2013Q3","perc","73.5"
"r_2","15 - 64_gr","BG32","2","2013Q3","perc","62.1"
"r_2","15 - 64_gr","BG33","0","2013Q3","perc","70.2"
"r_2","15 - 64_gr","BG33","1","2013Q3","perc","75"
"r_2","15 - 64_gr","BG33","2","2013Q3","perc","65.2"
"r_2","15 - 64_gr","BG34","0","2013Q3","perc","67.3"
"r_2","15 - 64_gr","BG34","1","2013Q3","perc","72"
"r_2","15 - 64_gr","BG34","2","2013Q3","perc","62.6"
"r_2","15 - 64_gr","BG41","0","2013Q3","perc","72.3"
"r_2","15 - 64_gr","BG41","1","2013Q3","perc","75.6"
"r_2","15 - 64_gr","BG41","2","2013Q3","perc","69"
"r_2","15 - 64_gr","BG42","0","2013Q3","perc","70"
"r_2","15 - 64_gr","BG42","1","2013Q3","perc","72.9"
"r_2","15 - 64_gr","BG42","2","2013Q3","perc","67.1"
"r_2","0","BG","0","2013Q4","perc","54"
"r_2","0","BG","1","2013Q4","perc","60.1"
"r_2","0","BG","2","2013Q4","perc","48.4"
"r_2","0","BG31","0","2013Q4","perc","48.4"
"r_2","0","BG31","1","2013Q4","perc","54.8"
"r_2","0","BG31","2","2013Q4","perc","42.3"
"r_2","0","BG32","0","2013Q4","perc","50.2"
"r_2","0","BG32","1","2013Q4","perc","57.8"
"r_2","0","BG32","2","2013Q4","perc","43.1"
"r_2","0","BG33","0","2013Q4","perc","53.7"
"r_2","0","BG33","1","2013Q4","perc","60"
"r_2","0","BG33","2","2013Q4","perc","47.7"
"r_2","0","BG34","0","2013Q4","perc","52"
"r_2","0","BG34","1","2013Q4","perc","58.9"
"r_2","0","BG34","2","2013Q4","perc","45.6"
"r_2","0","BG41","0","2013Q4","perc","58.6"
"r_2","0","BG41","1","2013Q4","perc","64"
"r_2","0","BG41","2","2013Q4","perc","53.6"
"r_2","0","BG42","0","2013Q4","perc","54.4"
"r_2","0","BG42","1","2013Q4","perc","59.6"
"r_2","0","BG42","2","2013Q4","perc","49.5"
"r_2","15 - 64_gr","BG","0","2013Q4","perc","68.6"
"r_2","15 - 64_gr","BG","1","2013Q4","perc","72.8"
"r_2","15 - 64_gr","BG","2","2013Q4","perc","64.4"
"r_2","15 - 64_gr","BG31","0","2013Q4","perc","65.8"
"r_2","15 - 64_gr","BG31","1","2013Q4","perc","70.3"
"r_2","15 - 64_gr","BG31","2","2013Q4","perc","61.1"
"r_2","15 - 64_gr","BG32","0","2013Q4","perc","65.4"
"r_2","15 - 64_gr","BG32","1","2013Q4","perc","71.5"
"r_2","15 - 64_gr","BG32","2","2013Q4","perc","59.2"
"r_2","15 - 64_gr","BG33","0","2013Q4","perc","67.3"
"r_2","15 - 64_gr","BG33","1","2013Q4","perc","72.1"
"r_2","15 - 64_gr","BG33","2","2013Q4","perc","62.3"
"r_2","15 - 64_gr","BG34","0","2013Q4","perc","66"
"r_2","15 - 64_gr","BG34","1","2013Q4","perc","71.4"
"r_2","15 - 64_gr","BG34","2","2013Q4","perc","60.5"
"r_2","15 - 64_gr","BG41","0","2013Q4","perc","72.2"
"r_2","15 - 64_gr","BG41","1","2013Q4","perc","75.5"
"r_2","15 - 64_gr","BG41","2","2013Q4","perc","69"
"r_2","15 - 64_gr","BG42","0","2013Q4","perc","69.3"
"r_2","15 - 64_gr","BG42","1","2013Q4","perc","72.2"
"r_2","15 - 64_gr","BG42","2","2013Q4","perc","66.4"
"r_2","0","BG","0","2014Q1","perc","53.5"
"r_2","0","BG","1","2014Q1","perc","59.4"
"r_2","0","BG","2","2014Q1","perc","47.9"
"r_2","0","BG31","0","2014Q1","perc","46"
"r_2","0","BG31","1","2014Q1","perc","51.7"
"r_2","0","BG31","2","2014Q1","perc","40.6"
"r_2","0","BG32","0","2014Q1","perc","50"
"r_2","0","BG32","1","2014Q1","perc","56.7"
"r_2","0","BG32","2","2014Q1","perc","43.7"
"r_2","0","BG33","0","2014Q1","perc","52.4"
"r_2","0","BG33","1","2014Q1","perc","59.4"
"r_2","0","BG33","2","2014Q1","perc","45.8"
"r_2","0","BG34","0","2014Q1","perc","51.6"
"r_2","0","BG34","1","2014Q1","perc","58.5"
"r_2","0","BG34","2","2014Q1","perc","45.1"
"r_2","0","BG41","0","2014Q1","perc","58.4"
"r_2","0","BG41","1","2014Q1","perc","63.5"
"r_2","0","BG41","2","2014Q1","perc","53.8"
"r_2","0","BG42","0","2014Q1","perc","54.4"
"r_2","0","BG42","1","2014Q1","perc","60.1"
"r_2","0","BG42","2","2014Q1","perc","49.1"
"r_2","15 - 64_gr","BG","0","2014Q1","perc","68"
"r_2","15 - 64_gr","BG","1","2014Q1","perc","72"
"r_2","15 - 64_gr","BG","2","2014Q1","perc","63.9"
"r_2","15 - 64_gr","BG31","0","2014Q1","perc","62.9"
"r_2","15 - 64_gr","BG31","1","2014Q1","perc","66.8"
"r_2","15 - 64_gr","BG31","2","2014Q1","perc","58.7"
"r_2","15 - 64_gr","BG32","0","2014Q1","perc","65.1"
"r_2","15 - 64_gr","BG32","1","2014Q1","perc","70.1"
"r_2","15 - 64_gr","BG32","2","2014Q1","perc","59.9"
"r_2","15 - 64_gr","BG33","0","2014Q1","perc","65.5"
"r_2","15 - 64_gr","BG33","1","2014Q1","perc","70.9"
"r_2","15 - 64_gr","BG33","2","2014Q1","perc","59.9"
"r_2","15 - 64_gr","BG34","0","2014Q1","perc","65.4"
"r_2","15 - 64_gr","BG34","1","2014Q1","perc","71"
"r_2","15 - 64_gr","BG34","2","2014Q1","perc","59.8"
"r_2","15 - 64_gr","BG41","0","2014Q1","perc","72.3"
"r_2","15 - 64_gr","BG41","1","2014Q1","perc","75.2"
"r_2","15 - 64_gr","BG41","2","2014Q1","perc","69.5"
"r_2","15 - 64_gr","BG42","0","2014Q1","perc","69.2"
"r_2","15 - 64_gr","BG42","1","2014Q1","perc","72.6"
"r_2","15 - 64_gr","BG42","2","2014Q1","perc","65.7"
"r_2","0","BG","0","2014Q2","perc","54.1"
"r_2","0","BG","1","2014Q2","perc","60.1"
